name,last_name,coord_x,coord_y,group,voice_pitch,facial_ratio,retina_r,retina_g,retina_b,humidity_index,parent_worth,social_index,consumer_score,citizen_quality_score,prob_failure,z_index,student_id,genre_id
margret,hampton,92,-114,24,0.18395520773107976,0.4557079424764822,0.41427447483020285,0.6110764811534222,0.5008519936831995,0.5192289819322953,510517,43.903141834121236,50.70872722439543,41.42744748302029,51.43363177063569,59.19776038655399,d772d152-6808-4c8c-9ae6-90356cd04326,18
edward,daugherty,82,-227,8,0.06726230169158653,0.5360595466734486,0.37461358512118614,0.5636989087738272,0.4278572273069091,0.5258605637868429,482234,49.9540035427619,46.19161013394098,37.461358512118615,58.86353730317633,53.36311508457933,3fc51749-aa6d-4930-94e0-d5eb5ef36515,24
alton,vo,130,-182,17,0.3588447468850231,0.5390648937599204,0.5843430814638186,0.31716145084098024,0.589313326857462,0.5730567528052501,344523,51.897436461085114,56.726380251135836,58.434308146381866,40.932980944847145,67.94223734425115,45752e4a-788a-40ee-8c35-ed230f0ecaec,14
bridget,delgado,15,-73,27,0.28665914283788174,0.5609206316927384,0.4510237731810732,0.5949029572606916,0.46738921488474783,0.46467171967617077,475675,59.738473635395295,62.85052275369364,45.102377318107315,60.05977417475198,64.33295714189408,e88d0fd9-4814-44bb-87cd-790af7f803c8,15
valentine,estes,141,-59,30,0.2225910988653601,0.5955954751423711,0.40255130373890874,0.4133015963499668,0.41797365000096626,0.5157053854071915,581186,40.233437431856025,53.39558613003502,40.25513037389087,52.9872696027808,61.129554943268005,80e76ad6-3268-456f-8179-efe86100510b,21
augustus,morris,74,-149,26,0.10780180459385202,0.5808955483459297,0.3021001667651085,0.5402254644910786,0.34088035335919886,0.47206515781173863,693904,36.984540430660005,51.34265385948914,30.210016676510847,48.11364511405701,55.3900902296926,ce989927-ee4a-4f06-8a76-e57b9d365d7a,1
matilda,cannon,57,-220,30,0.3322687630569203,0.6362603585835778,0.4986100882965054,0.5261824177525819,0.4632040692064945,0.5003005554484723,480895,53.97698094861036,62.70419832328115,49.86100882965054,63.88270681761927,66.61343815284602,dbb1c750-ba3a-4047-ab9f-b5962ac7384e,4
amelia,trujillo,118,-242,23,0.19152546447972085,0.5980981847712432,0.3650409259462823,0.5473555502413361,0.36398280666868343,0.41641595293074934,557687,54.20157360857403,59.52858398009573,36.504092594628226,61.868765821110806,59.57627322398604,4202244b-de6e-4965-9aea-dc91694ee259,3
gretchen,peck,116,-218,15,0.336578035493345,0.5263477513677636,0.4822391118190605,0.6310955625391467,0.5078905234634291,0.493817566359858,457277,48.36822760303088,58.644285207971535,48.22391118190605,60.300411241367556,66.82890177466724,ee359bd5-d78b-4a95-80db-cfcd91c86641,12
christopher,ibarra,137,-186,14,0.3127997519197272,0.529561257615734,0.4393429428356156,0.42436095221213704,0.44596134063510484,0.4044036962057559,583963,49.58549847739194,66.53892166272855,43.934294283561556,41.128735235676636,65.63998759598636,a8f58814-cc91-45bb-abe2-6c28542f1479,1
rubin,parsons,25,-127,4,0.236406462209787,0.6452847095428127,0.4583152195429731,0.3143631684108279,0.4311565731615671,0.5046758158521278,469274,58.113340350389045,58.97321885767296,45.83152195429731,44.79152326255375,61.82032311048935,209c947d-a918-4d84-8ecc-943b8c7021c2,0
leva,daugherty,188,-206,18,0.2507559554712968,0.5651977908969359,0.4941855099098789,0.3315279073446169,0.5053144876157019,0.5386631081668202,433060,54.05943318800537,56.13997078806153,49.41855099098789,30.255190554743187,62.53779777356484,419cff6a-b093-418d-8581-37d2da815924,3
adelaide,hubbard,5,-13,0,0.047774934029072735,0.6537331876026141,0.39205867617271367,0.3758292550213194,0.3984061294069471,0.5741860100205027,461635,57.96539429522868,46.99951186895278,39.205867617271366,49.73759335129449,52.388746701453634,b7d0b272-f5b7-4660-8a45-ebb7cbf860cd,2
ruel,hunt,135,-44,13,0.018973180733972583,0.6122626202775715,0.3123187484619742,0.42808275005906954,0.34671052026790705,0.5500526265061864,649379,35.2413223580191,42.97604940572797,31.23187484619742,55.9559149105698,50.94865903669863,35834ea5-1899-4af0-a9b8-eb0056596917,14
henrietta,lynch,150,-182,30,0.13708964382972866,0.5928139990888037,0.374104917387023,0.6294721553748082,0.40159677447303854,0.5549174948374145,647264,30.742688198186624,47.164121800437556,37.4104917387023,49.98759233732631,56.85448219148643,a02b4834-7841-47a5-a7c5-ef036c67cdce,7
oran,huynh,50,-17,30,0.19278145303141003,0.5963116889365749,0.4385885102829934,0.6253231756603235,0.45743621832336745,0.5254536132905464,405527,63.26449122593453,54.95001602929732,43.85885102829934,55.70846973585296,59.6390726515705,07d67c7b-5dad-45fe-bcf4-5f84e7d98035,24
nell,mccall,131,-22,10,0.3492537727507148,0.4414059678643633,0.4772707716861033,0.42444483225007557,0.5327401847373479,0.4386113431882717,475863,50.17137016591852,62.77972993070262,47.727077168610336,59.456915373621925,67.46268863753573,46295885-fb77-4c0d-b44a-b4a15e639642,1
beverlee,oneal,16,-109,28,0.2945190370438191,0.671102918470743,0.4847916557517847,0.5221176893759351,0.4510863246310408,0.516695319247067,414812,65.27248502596102,61.87240522977516,48.47916557517847,38.56250220662159,64.72595185219096,52e19617-6e9a-4b08-89e9-0826401d45fe,19
reuben,watkins,7,-139,27,0.17654949256694863,0.5056956302279606,0.439583919284361,0.6281756417324451,0.4935657844053984,0.5562932814995577,534232,37.984526268061295,48.78022703085584,43.9583919284361,40.982947279396505,58.82747462834743,448e1301-5008-4c37-b3a6-d8d3dfe5a674,1
percy,benitez,133,-191,21,0.24582480512563576,0.5940908099604895,0.477603882501215,0.5539959145078635,0.49928561050183606,0.5617095219638191,379505,61.48258466204176,54.84566797682111,47.7603882501215,52.18970330633803,62.29124025628179,388243f2-619b-4d7a-883f-09a6b67fb68a,18
missouri,potts,103,-3,8,0.4090998160202439,0.5477854024731299,0.5489639515331449,0.3623400094264425,0.5672666650794937,0.5582191031418736,422574,48.10807152744569,59.57343239020162,54.896395153314494,52.731691800296865,70.4549908010122,fd204b3b-6216-43c4-ab4b-0dcfab3eadaa,18
orie,phillips,17,-104,16,-0.06884281861581165,0.6647226309409427,0.3174011883188,0.4381719423020967,0.3421967399991411,0.5961675463179038,523150,50.49568163578763,38.966528505653635,31.74011883188,57.09736705378954,46.557859069209414,e9162fea-8c2f-4142-8dcb-2c4c401eddd2,5
regina,peck,11,-188,12,0.47327776580759795,0.4365634134626152,0.5230515767012593,0.5433292686703368,0.5716210797031718,0.451319003680424,485620,41.45359376096152,64.80284752824132,52.305157670125936,40.084373137777064,73.6638882903799,d2fab899-b452-42a6-b67b-6bcd52ec271b,22
wm,alfaro,14,-239,11,0.5764637583686796,0.4872078426059918,0.6224535086116785,0.4751722198164473,0.6175964352879139,0.4403564639162291,376479,58.37073298290202,74.86150587221614,62.24535086116785,55.53963813993328,78.82318791843397,173f412c-aee4-4d89-8437-0b3208a0d053,0
rossie,rose,114,-232,15,0.1426520367411519,0.5607778248871603,0.4034349220487325,0.294039757224382,0.4543184185305049,0.5903984843432977,526674,36.53901154982074,43.649487240957654,40.34349220487325,59.22033360164991,57.13260183705759,352ef5c5-7722-4565-ad34-2963369205fa,18
hillery,rivas,99,-29,2,0.32689596222656525,0.6181294404461566,0.41229659471241115,0.5544176771397691,0.3970248532387626,0.435000664077942,596503,46.92972211754735,63.91223518926138,41.22965947124111,41.54066650335408,66.34479811132826,efecbe6e-36dd-4d3e-8390-b4dd3f5efcc8,5
enoch,bauer,38,-40,30,0.21153622843682673,0.6079445965056324,0.3378657905864909,0.653571908667178,0.33426619406222635,0.38256489578580355,603124,53.908515704581525,62.40940997159362,33.78657905864909,21.74052001982306,60.576811421841334,75cf8c9a-d9f3-497b-b305-0b45b4ae57c1,8
annamae,barton,21,-196,15,0.2617954701873979,0.6989378882569572,0.48822181413523075,0.48304384887600754,0.44246017963756573,0.5454143551742907,407267,63.38449187477776,58.660432225000605,48.822181413523076,75.67735339613783,63.0897735093699,bdf3aa08-c120-4a7a-bcd2-2b6a4a29da35,3
ava,liu,36,-25,0,0.335732850936207,0.6557677486029693,0.5352356955167251,0.4360927576628849,0.4970731903912624,0.5323517902756785,373367,66.44645130338608,63.25652676432868,53.52356955167251,45.57289713559569,66.78664254681036,d7cbf562-a9cd-44dd-aa96-c306bb635b49,0
giovanni,bender,131,-21,25,0.10049010688154869,0.6786321693353602,0.42180357839226423,0.36358781170530347,0.41492572578469,0.6396687924407807,533678,38.431783097696055,42.45564123252573,42.180357839226424,31.284570592358357,55.02450534407743,394e5d7c-acb9-4de9-be23-9a0c8fcec111,3
lucile,harris,144,-24,28,0.13836431994172926,0.5845645777588232,0.4143963049603518,0.5281624806230972,0.4312772943157462,0.5170415549098816,465347,54.763617320035216,51.793741817746294,41.43963049603518,59.37399056891537,56.91821599708646,17413a56-1d22-40ab-b728-a0b51319510e,23
katie,benitez,40,-219,27,0.31191975138956907,0.6277623892907707,0.49483064086896045,0.46278562350393626,0.4812435196126851,0.5588110662164835,495703,45.94996463215069,56.848668723910414,49.48306408689604,40.75409687462106,65.59598756947845,b3e93a94-6424-4170-a785-01b35a048844,24
diego,spears,21,-216,6,0.17435608803439595,0.6362046906113976,0.43052328724640504,0.5468479713082152,0.44193552882275844,0.5749511932162573,442974,54.677040806306856,50.18299510485361,43.0523287246405,52.092370186469076,58.717804401719796,c3c1e9a9-f83f-4b93-850c-3d2248197592,14
retta,ingram,63,-23,19,0.3296792330952971,0.537017585213567,0.5369512944820963,0.615848490432806,0.5684640917395757,0.5568369033000385,360785,60.63176712185366,59.05646070517301,53.695129448209634,42.149307580160894,66.48396165476485,14c1a019-2d9f-4a05-9e70-dee76d02df1b,0
jennie,jarvis,155,-178,17,0.81258931111333,0.36935817258659054,0.7039305137086145,0.5007509970515859,0.7216571291607559,0.39830321741252994,432898,42.529210114211736,83.41435670414731,70.39305137086144,39.179476497386034,90.6294655556665,1ca2f5e9-ff92-4963-bd89-2a632814db66,13
clair,beil,84,-16,32,0.4691008947958182,0.49739403260309273,0.48807166749511716,0.650845123012058,0.5052503272465928,0.4083099427822151,508439,45.185864386868225,67.49628302765015,48.807166749511715,35.61550429966702,73.4550447397909,9eb95407-d256-4e31-9bf2-1a147ba15f41,16
lydia,reynolds,140,-127,11,0.06933067831472206,0.6761652333934369,0.4329523752279813,0.5935930088015194,0.430891346277968,0.59784800327324,368967,69.57676481986202,49.015501896710504,43.29523752279813,46.77216715852403,53.4665339157361,fc4e7ce4-beab-439a-8eb2-7cb50a2d2478,23
leon,silva,58,-173,2,0.43194677502255874,0.5524192873251749,0.48338626022420694,0.522904409837349,0.47075847087036754,0.4476084665068771,627112,31.27716403045902,64.56636279483678,48.3386260224207,45.595556952247236,71.59733875112794,df19d212-d9a0-4797-b41b-84893ba23550,5
eldridge,dunlap,145,-141,3,-0.0021477694539456804,0.8014864344660172,0.23169863969507817,0.5542466240657297,0.18421464885035163,0.47107007820897095,710847,51.66979577825601,52.037222453990275,23.169863969507816,41.68742592193798,49.89261152730272,6b92e4a1-4a41-4156-8915-a82bbec8ffde,10
otha,hodges,84,-220,15,0.4651067655827805,0.5011806886537927,0.5195350175346379,0.36444640287750046,0.5336775482754254,0.4324083356017833,504750,49.29642898523888,69.60005741784695,51.95350175346379,51.27403804378429,73.25533827913902,bd73af9c-7d57-4be1-9e36-ad416b0bbd77,14
archer,noble,23,-212,22,0.41756006793327227,0.45667481714693153,0.5036703604806697,0.4626132877044641,0.5224995903451413,0.41875000914329596,604462,34.975971601282666,66.7488003369219,50.36703604806697,41.871310781091665,70.87800339666362,c0405ba1-3498-4ef7-9970-f9884e0cfd72,17
calista,yoder,0,-187,15,0.4773070863674249,0.5247204829687057,0.45891232296661844,0.4886014645332183,0.45477323845915857,0.4007958024160413,724422,24.26944056252585,68.57949301756048,45.89123229666184,43.66065894977271,73.86535431837125,08804a28-8cb3-4b28-ae55-fcabb6b9af67,22
nettie,alfaro,34,-30,22,0.4141555577437692,0.51818783554445,0.5859198969812432,0.6730953169088989,0.6024083558981199,0.5507074741929998,369888,52.81388350181242,61.117915553361904,58.59198969812432,37.664667892188426,70.70777788718846,2763db98-c209-43c4-935e-c6ce1e1b9fdf,23
priscilla,bravo,31,-182,6,0.11027203479075443,0.5771047869498831,0.3694283090868366,0.46287880982700114,0.40425445168535845,0.5348129136933629,588142,39.96022896781682,47.953493328427236,36.94283090868366,55.96139758635864,55.51360173953772,1893dd58-9201-4eb2-bf4f-1f4fe1316ac2,14
lissie,hampton,137,-223,22,0.34132893795682095,0.5987881190668618,0.4712032556296713,0.39799607595350567,0.44787601462883986,0.4598310076418104,537508,47.60426766497262,63.37494521764182,47.12032556296713,51.73052139267277,67.06644689784105,ef187cab-cf67-41c4-a6b0-0118ce9e3d15,23
elbert,fischer,30,-11,16,0.319060268248329,0.5412230578828623,0.5165495171523329,0.6169727930365912,0.5457007974748621,0.5653639556432571,415320,48.84952410851761,54.9928260496221,51.65495171523329,47.529106070450695,65.95301341241645,d7fea521-5b84-45ab-a077-9999690c3bbf,16
sadie,austin,114,-98,9,0.47464539101578906,0.4459260099231149,0.6430731457712399,0.395047493685613,0.6703553320249762,0.5166088770132118,289896,60.574933514076,66.29481151478103,64.30731457712399,46.72817728420538,73.73226955078945,1ce537c2-f9bc-4042-9409-a5bfe0e4d002,24
allie,bass,107,-230,32,0.2153252048476615,0.6678655711992956,0.39400368720396045,0.5859968449650443,0.3677994879394187,0.46914889422508527,562048,54.98080611424555,60.12699181996734,39.400368720396045,69.65767478016417,60.766260242383076,63bc90a4-2592-459c-b5dc-bcb9a0ca7243,6
ola,spears,60,-187,7,0.19177547622057656,0.7411535024818731,0.3962429667987737,0.562855231769948,0.33783216548058986,0.4919876212828088,534324,58.64163718635077,58.7606408251486,39.62429667987737,52.22607881208029,59.58877381102883,643d192c-85ef-4269-8296-6f745135815e,14
clotilde,knox,128,-50,31,0.0003650967269894778,0.5898987421649861,0.32941770269751275,0.3744056921987511,0.3909577224874402,0.5868779774744006,535153,45.34285132824628,40.37834610014224,32.941770269751274,46.0489009738352,50.01825483634947,2eef4cff-512b-4133-ae49-2de197aad2fb,0
gordon,pena,43,-232,35,0.3070581226518343,0.5265548410309304,0.4615221183988724,0.5208991918741073,0.4902912860807388,0.5278935602813716,582508,29.802350352218994,53.69171652733235,46.152211839887244,40.93198414646834,65.35290613259171,9c5db0dc-f559-4535-9b7d-e00bb8fa0085,17
don,tyler,55,-242,4,-0.043733504552027735,0.7616444219959446,0.2721022675779143,0.48171938800736697,0.22816701724391886,0.4955196780103364,664469,51.31839032580863,49.1601138343999,27.21022675779143,64.17753208055152,47.813324772398616,9dfb37c5-6e4a-4422-8f96-47d7703d13a5,11
adelaide,bender,106,-96,29,-0.036344369433227386,0.7080929104230038,0.3123704978835164,0.5460465068292589,0.32536000424895245,0.6020789430940735,535452,51.73094767443068,40.666286313525376,31.23704978835164,65.10071759919083,48.18278152833863,10adff81-f77d-41ae-a29e-e9a97e88bf0a,9
marilyn,ortiz,56,-12,15,0.35495506112673003,0.6060683402853817,0.49135831355536624,0.46716101235667923,0.4765653013060647,0.48668273024674746,461178,56.26487766176902,63.6018639715188,49.135831355536624,59.452947981368766,67.7477530563365,1de7b08f-0074-44f8-af2c-eace29d88080,21
ola,crawford,24,-204,23,0.07856932464155308,0.6525666261395007,0.35909012243511773,0.41707810640862725,0.3909273209649027,0.5961463046390683,481728,50.73908532157437,43.359689822990845,35.909012243511775,56.698098043679934,53.92846623207765,096c6bcd-4e46-47f6-9ffd-9d61a20f4add,2
adina,mack,24,-163,27,0.41509059343141064,0.5035944561998738,0.4814694573089966,0.5967081136383906,0.5052098504967806,0.4411765951580346,535736,43.9854449314936,65.18734801899147,48.14694573089966,55.41436260426716,70.75452967157054,b604887d-5836-4aaf-9f56-b63c8f33a023,5
ashton,owens,133,-41,13,0.00790459181711256,0.694190577334657,0.3858645674122282,0.4301867853208886,0.3888700354819179,0.6104186340274975,426130,63.1330725763422,44.54259527764465,38.58645674122282,31.078312651370428,50.39522959085563,56f87bd6-2f4d-4f2e-9347-9f710783ca39,10
alvin,delarosa,58,-238,13,0.4352025925427805,0.6175269585050092,0.5823122900277677,0.4930401802208032,0.5482481963724325,0.5298818934683618,400385,60.2046609130209,67.23523308616211,58.23122900277677,47.718990796353054,71.76012962713902,f88f2186-0b61-4f56-a43f-82cd37bfcf95,17
jeremiah,kline,135,-235,21,0.10448384358815166,0.6061683379460818,0.38120644056458125,0.7016172442217413,0.4051559643147441,0.5618978991622129,566596,40.616507407598505,46.42964757148865,38.120644056458126,59.74050509284616,55.22419217940758,86fc2afd-ebf5-478e-b2f5-de5fbf0fc7d2,3
jeannine,shepherd,43,-95,11,0.09234284470522414,0.5394478512549381,0.43863437418560697,0.6140724655817146,0.4894876553529549,0.5611314588619978,350051,63.88517640887537,47.94053660667096,43.8634374185607,54.011860344230634,54.617142235261205,18bc6561-43d9-4a1e-830a-cffe44cadcb6,0
levi,steele,141,-19,25,0.31910710632856265,0.3712890463849837,0.5133077589881173,0.45270942747968584,0.5919890467736105,0.4409537111884561,353376,58.68748740716991,60.91166885207579,51.33077589881173,47.64148186368,65.95535531642813,ebed523e-bf92-464a-874e-e71b1553a091,3
mose,roberts,161,-135,14,0.028808394584336483,0.6424123715124613,0.4168500585320865,0.561136052586583,0.44982923900141814,0.6652901633006258,401194,54.25623127302441,39.27106576946159,41.68500585320865,66.7200982500051,51.44041972921683,ba762c2b-61fe-4d2e-a219-e45460abe28b,22
petra,olsen,176,-149,12,0.5265948942868359,0.541762782677067,0.6205902631310013,0.6447725674117074,0.6002365353371448,0.49806888473056116,390818,54.1516175664442,69.85416121566661,62.05902631310013,38.80123584143374,76.3297447143418,ccff4201-bb61-477f-ae59-58cec05bad25,18
azalee,lynch,31,-170,12,0.2871876679793912,0.6243943368381455,0.3917023170412061,0.4401153941249335,0.3780116978494612,0.5136662237102859,777112,13.209994466576761,53.020446174234905,39.17023170412061,67.65635262614344,64.35938339896956,f2760a27-d3ae-4950-822a-5df500d2e667,15
everett,andrews,37,-172,34,0.09399488167831294,0.5476984925629435,0.4013330443535118,0.4848177943538201,0.456201431242792,0.5714696229991579,525445,46.001626405386766,47.01825395995928,40.13330443535118,45.820371709481385,54.69974408391565,cdfba399-c2f4-47db-9e94-876289a6fee2,20
clay,montoya,133,-138,8,0.43368664667033374,0.5782469975930412,0.4892602993261169,0.3022582212157511,0.46358654254227816,0.41781997346136857,578041,47.12534000994646,70.58180955557448,48.92602993261169,74.22083252000279,71.68433233351669,0c816187-a02e-4670-b718-99894dbebeea,21
adam,brennan,24,-48,28,-0.059884085949597377,0.7837520044607212,0.2915946672405709,0.44443032803437454,0.26242050477069584,0.5707872691510322,578651,57.1040392738388,44.79478719665998,29.159466724057094,53.57247690132708,47.00579570252013,f6e138f7-fad1-4016-af2f-269468460a54,13
gretta,oconnell,77,-82,2,0.1664746166248272,0.6532592909300766,0.39086143873349255,0.6028569801218279,0.3706369774276692,0.45939693995456143,454658,64.63394816685152,57.564953420747656,39.08614387334926,38.78865340865882,58.32373083124136,2653e87e-99f1-4ced-a268-d94b59176da8,2
ben,lopez,11,-185,30,0.21593751109173387,0.5243623043622109,0.44825660075288104,0.5688946543569418,0.4906045631664923,0.5062300910288648,414953,57.761902601281676,54.91892193186382,44.825660075288106,57.7405233396977,60.79687555458669,f5c1c6bc-5fc1-420a-a2a9-7591daab1d15,20
victoria,johnston,71,-21,32,0.22625947688505943,0.5350853900999036,0.5756061829505532,0.6446951491415112,0.6203764434001506,0.6393895544228823,188719,73.41979359735548,51.279207333533236,57.56061829505532,53.63964206114134,61.31297384425297,f6bab8c2-c821-40fc-8abb-5e24bb5d1625,9
sallie,hernandez,54,-239,14,0.00739883090415816,0.5556446875878103,0.3620740659282818,0.39468318925218626,0.42510457112978345,0.5770905063155577,485632,49.25525175981304,41.681119940196226,36.20740659282818,56.08428150532407,50.36994154520791,a053626d-d03e-4159-af89-f81c49baf202,20
christina,logan,16,-219,9,0.42829176185589835,0.53041092854121,0.537049773343677,0.4692213530269184,0.5617851691546543,0.5753407373497575,577406,27.373112519715185,57.76521924385178,53.7049773343677,49.62843001273998,71.41458809279492,04309f41-37c8-419d-a395-232ae6c005c5,15
kathlyn,shaffer,169,-188,12,0.020457249185024118,0.6687549214740359,0.3150772784060271,0.655373477405805,0.32217625213999906,0.5626397955345612,649790,35.38871409419749,42.700945551818286,31.507727840602712,41.09629335608132,51.02286245925121,dc80246a-4f6d-4d3a-b3dd-e4b92768280b,0
webb,nguyen,143,-161,20,0.34583860874291283,0.5051490935343834,0.42962803313447523,0.6680056965420914,0.46652534282839625,0.4097781789848788,505754,54.16746128555959,64.86059137122886,42.96280331344752,52.28905131573066,67.29193043714564,aa6ab998-8847-4ade-816f-6edd8418c2cb,0
christopher,livingston,3,-86,16,0.3904286809915367,0.6926176664856373,0.499604021254091,0.439663480975441,0.4447711400893993,0.5023580473201079,497216,55.670068358432204,66.02223145063058,49.9604021254091,43.706339086275,69.52143404957684,6e813ddc-7520-4a13-8ba8-651034c8c613,15
alex,spears,52,-179,31,-0.11469302295721862,0.7346407191882084,0.29101327159827384,0.43427823753212863,0.28302713675429647,0.5652351738875667,510391,62.43756225555869,42.16127570250529,29.101327159827385,50.525938504969204,44.26534885213907,eb3da3fd-2a72-47ef-857a-c7c8871eb6c5,19
aurelia,leblanc,80,-229,22,0.10992561374158738,0.6728748533189973,0.40747675044084075,0.6185098974008556,0.4065395838493109,0.5745441668807453,458628,59.370683224383356,50.065910249249015,40.747675044084076,39.877182739788296,55.49628068707937,05cd4763-21aa-47c0-b55a-cc05517b0ffe,7
dennis,hoffman,134,-9,0,0.3485795269133909,0.6172993343959793,0.4715203883517213,0.6180073268167984,0.4378474468337041,0.4323678832505816,519375,57.597693322361856,68.20116595791636,47.15203883517213,46.601333177493245,67.42897634566954,70afff57-cb0a-453a-a32b-3f4dc1b29667,2
jeremiah,person,67,-14,21,0.30600055454862995,0.5663430493275226,0.41510313988277264,0.6222252224304503,0.42328495787644954,0.43456770232713404,581441,46.59437428322718,62.52862639324266,41.51031398827726,68.08524433635291,65.3000277274315,a2e140f0-09f0-4d88-b16f-97a8380d49c3,0
lavonne,alfaro,70,-10,3,0.3209510210568647,0.36819585684263106,0.46741861975156,0.4304159383887772,0.5619617568212825,0.4538151803875478,504364,41.08577332656137,58.34774964342277,46.741861975156,47.31850076350066,66.04755105284323,bd1812c3-0259-48ac-9c33-252403c2bc5d,11
orlo,scott,126,-211,13,0.03611442564696721,0.7451046217117765,0.3292829658782415,0.744882184794387,0.28657712731893875,0.506042346942171,564084,57.87743099875684,51.56046890663303,32.92829658782415,52.1938191669658,51.80572128234836,6c85759c-94ec-4b45-be25-9671ec5a61ed,1
jake,vaughan,143,-191,13,0.3099331641627834,0.546463372545828,0.4715403558695008,0.5591247738360392,0.4939299151230026,0.48022200518307445,451006,58.654507172422385,62.15374848441279,47.15403558695008,24.836744049681805,65.49665820813917,3d5d98dd-e06a-46d3-a93d-40e2e385abde,19
millard,mcdowell,157,-174,2,0.5664654232499868,0.4503272680337782,0.557564181358968,0.6939097008244235,0.5847047273776516,0.4226486982176711,553988,42.38047966564531,74.37306343563233,55.7564181358968,49.005719341769115,78.32327116249934,dcb96d3f-86a4-4401-b895-1d7f61df0d5a,22
rafael,lane,132,-33,12,0.3372439733009154,0.5206766258642467,0.5795356266338688,0.5217579989805359,0.6213334890545175,0.5855375175145225,227361,71.3769998095955,58.02659342145846,57.95356266338688,66.77818820566137,66.86219866504577,8fd0eeef-3824-4db7-b011-2b23075d1a64,24
anton,liu,139,-70,34,0.2458583016110889,0.5584778695230246,0.4957956457941326,0.36010631432949675,0.5230160699087338,0.567298030904954,396723,55.19713484311989,53.58541046827232,49.57956457941326,63.223214989336455,62.292915080554444,c2f6a14b-1fb0-4cff-a63c-5c341d9828ca,12
curtis,abbott,95,-235,22,0.1688348127373407,0.5367909840654496,0.4348287309657918,0.4655921765593117,0.4779884836115936,0.5344798835666543,445880,52.816427545749754,51.16297016265381,43.482873096579176,71.64120233012058,58.44174063686703,eb55b485-d6b1-4e4e-b9ac-b60c7a63c93e,8
hortense,raymond,58,-63,3,0.5602004274087238,0.5492218368363794,0.5578485769898781,0.3784986599654817,0.5144838533964542,0.32739008643433803,390530,72.33957957095078,82.61884694268305,55.784857698987814,59.20726274075157,78.01002137043619,5ee3ca86-137c-4ccb-a78c-4c14f1cfdf47,24
aurore,calhoun,130,-52,19,0.02418076476297415,0.5996339027757749,0.34530268022813304,0.38577611072841816,0.3757532479308442,0.5037370893801549,435920,62.924041964310575,47.69992068122703,34.5302680228133,74.97406134648752,51.20903823814871,ab90a70a-f310-4f2a-830a-59735972709e,1
mable,walter,103,-123,32,0.11203387219822614,0.5566447576073176,0.35306485963494216,0.5366509124984101,0.39215677611118727,0.4908283615116851,569766,43.97866764116385,49.77583915583439,35.30648596349422,47.49843104892747,55.60169360991131,9f0df4d7-201e-4ada-b029-28ff685da20b,19
james,frederick,43,0,0,0.17603833202368624,0.576842893933598,0.4523651071934889,0.49735119588837257,0.471529582113505,0.5468525787579356,450484,53.68141197896168,52.32733573696178,45.236510719348885,51.04748079029699,58.80191660118431,3e0d89d9-d0e7-4176-9898-8a60f0c7e3e0,15
nobie,cannon,75,-229,22,0.06787810413491613,0.624908864790243,0.35187227769628776,0.4548458981662766,0.3738187148771809,0.5419278679558115,556168,47.257275079585284,47.131785758292864,35.18722776962878,70.26596684978887,53.393905206745806,60b51a2a-ce34-4209-8579-2d59e9d81ad3,0
everett,hardin,157,-211,21,0.22083136031971695,0.617445498072761,0.44138847263583253,0.6173084936429041,0.43303319704409776,0.4723454502930254,436791,68.00989949845886,61.72703494367131,44.13884726358325,52.87753036156392,61.041568015985845,e7d46181-8953-4ef9-8ae4-a027877a34f2,6
orvil,contreras,47,-64,1,-0.06346202941411005,0.7115753443148071,0.37103881973043246,0.6946468322369864,0.36580026987063885,0.6255975215528722,423245,61.669497040399705,40.25642978360688,37.103881973043244,49.54937157868812,46.826898529294496,d8936c41-c175-4600-a5e6-f70e30d9f6b8,22
elon,saunders,119,-219,9,0.3024153527863047,0.5856939802569263,0.49731227980659726,0.5343460627302818,0.4969456261130109,0.5221034723156741,435539,55.1157729230054,59.07979518487393,49.731227980659725,68.60449566944214,65.12076763931523,e97dd752-054c-4806-a96f-a369feacf2ad,13
ephraim,ali,98,-144,14,0.4734165818940701,0.5521953622916,0.4823986343531006,0.6486664969254572,0.46353640336120006,0.41140501194941814,662667,33.119778784858056,69.87351091078588,48.239863435310056,42.44844171803468,73.6708290947035,c69673d7-76e6-4a77-96b2-3b8e85332ebd,8
carra,burch,83,-5,30,0.0194158244908893,0.5889204472044152,0.3164617505228606,0.5458383942507784,0.36251744949930487,0.5263962296312843,602978,45.6234503617902,46.356074451647174,31.646175052286058,59.64153393285084,50.97079122454446,79922c96-2f34-4bb0-bf0b-886556293503,18
saverio,mendoza,132,-35,19,0.1604347233652088,0.67509367698534,0.4220127598417459,0.5407270743405155,0.3913955411957884,0.4972984615675148,457363,65.88278878847115,58.09068828839994,42.20127598417459,58.453854386170626,58.02173616826044,71f44227-27f8-48b7-b99d-8eb189707781,19
carolyn,roberts,71,-96,4,0.3087335810438876,0.4929361700233242,0.5307732839379173,0.42944101738206636,0.5910897049011344,0.6014078660696128,381461,46.4843136355508,51.17036859879486,53.07732839379173,52.080189685845,65.43667905219438,9c60dd16-c0fd-45a0-82f9-ff9e87263351,11
waymon,montoya,196,-178,2,0.3353002683515742,0.5155909048063249,0.4255226907310494,0.6236710889362888,0.4383620125150916,0.40275322398283325,616729,39.403029075151366,63.77470406323599,42.552269073104945,57.01809724954533,66.76501341757871,0c2d5118-9390-4223-a853-fc248a3a3d73,16
