,student_id,snitched_by,obs_time,place,obs_id,data,name,last_name,name_snitched,last_name_snitched
1924,a579ef30-1aef-4a59-8050-88d93ac0900f,b9f09205-cd72-4eec-8501-f23e229c928c,2020-09-09 11:07:22,hallway,94937e54-ab84-46cd-925f-02a07bd081eb,b'0z3FUs5SAHVFmlb+JhyNhTZdsdt6q6ZaI/FaUEldvG2pHakvvbPTa1bORwcH/DPH',dovie,sloan,eleanore,liu
1925,3e0916e5-d423-4bc5-95b6-68736b55ad5e,b9f09205-cd72-4eec-8501-f23e229c928c,2020-07-23 14:13:56,cafeteria,f193e49a-3f2c-4630-b604-f5db250c24dd,b'chXgNURFd7SqdLCTNb7AanOVxW4bW7g5',lura,mccarty,eleanore,liu
1926,dfc9c95f-25a9-4048-8701-809f735ad948,b9f09205-cd72-4eec-8501-f23e229c928c,2020-10-27 14:07:39,cafeteria,23d5f52d-ef2a-4c42-9eb9-a46a875f2335,b'M+btPsDeW240lKcZNGrbvYDDOoJr0Rs86v4rmKDAeciYaxsaVCgJ9A==',stanley,lowery,eleanore,liu
1927,f837fcf1-1312-479c-bf75-aa1c9b34bb02,2d0fed2e-015c-425f-b9b0-ffd5b0c0d764,2020-09-24 11:43:33,hallway,75c2b3f2-6964-4154-9f82-c58c0676c991,b'pjP28czbyg/PcyQmXfSEw6z3AcC/Z31M',tim,benitez,estelle,love
1928,f837fcf1-1312-479c-bf75-aa1c9b34bb02,a3b31bd7-1809-4f32-ac4d-4e0dc11646a0,2020-11-09 11:48:08,classroom,295738c2-c9c0-41f1-b9c9-038c99b83341,b'P9CQl/cmr4+lpzk6IwVN6B8uMi2iBbLQX1opbfjOiP8=',tim,benitez,levina,bauer
1929,818d3dd5-8284-4637-af36-046123257a5f,1bdf9e66-0af9-41a5-a3d0-310f31933eb9,2020-02-13 11:28:40,cafeteria,85407a70-fc91-40c5-b9ea-4ca4b440f8b8,b'a3RDd5/TL/vmoBEO4EaFwg==',buck,ponce,peggy,melton
1930,f65aea00-9ed6-4eca-b353-dfd96b6a2222,1bdf9e66-0af9-41a5-a3d0-310f31933eb9,2020-02-06 13:07:19,hallway,8ccfe048-ccdc-4499-a754-e0f032215019,b'FIYozSBUdDZzlcVuG1u4OQ==',claus,levy,peggy,melton
1931,77c658cd-bd1d-4485-b012-83dfd00a7d4a,1bdf9e66-0af9-41a5-a3d0-310f31933eb9,2020-05-08 09:40:49,cafeteria,d2752154-d2e3-4667-85ad-b725d8611310,b'kwgWaqrCKO5L186P3z8aBg==',lugenia,banks,peggy,melton
1932,818d3dd5-8284-4637-af36-046123257a5f,19a9527f-271e-455f-a97e-10469121f165,2020-10-27 09:36:08,corridor,c0f58206-49ab-471f-b1af-17dd20083e6a,b'FncJPXhazqmjeaFD5GbHTA==',buck,ponce,nelle,martinez
1933,9f0a3ce5-bdef-414a-88eb-845b9a9a8a78,19a9527f-271e-455f-a97e-10469121f165,2020-10-19 12:56:49,classroom,b3d2c6e4-9224-4f5f-98ae-a8e989599e15,b'Gv3oQKiNbe3g7+YqYXchthEQZs0w8KXu',harold,kerr,nelle,martinez
1934,96eecb5d-9322-44ce-ab68-29c1c7c40ae2,19a9527f-271e-455f-a97e-10469121f165,2020-10-13 15:42:57,computer_room,7c8bb436-9fbd-40c4-b3bf-f38cd8ad22e9,b'd3BeZ1tc5QjXnb+XquiMWQ==',pete,spears,nelle,martinez
1935,c3925b06-5fc3-4cdd-85ee-b2ff313b23a5,19a9527f-271e-455f-a97e-10469121f165,2020-08-24 11:27:43,classroom,eb2be0de-87e3-481c-b63c-9b7bb090008f,b'tpHgCvcC8sojjVW7x6wzn8PJFcUPvzyg',henrietta,walls,nelle,martinez
1936,a79f474b-b452-4f67-9413-cffba378fe9b,9882a408-57f3-4229-9512-e76a6c925be8,2020-02-26 09:07:03,classroom,cb76f0c9-0918-410f-8d05-fd5ec11a2d11,b'Wh6+A1lkB/MKW2FjjRi6yQ==',verl,mayo,nettie,thompson
1937,f57ca5c5-95ed-46d8-8f3a-83c9aed26300,9882a408-57f3-4229-9512-e76a6c925be8,2020-08-22 16:01:23,classroom,65325f9f-dcc1-47e3-8a0c-43923337fdbc,b'Zbx9CDpsToQ=',vernice,keith,nettie,thompson
1938,a136a322-1793-419e-b525-b08af74cbbb4,9882a408-57f3-4229-9512-e76a6c925be8,2020-05-26 10:09:45,hallway,fd51cc6e-22f6-4b41-b497-c72f0ed83619,b'7oxqCdAoQgwdkW259XPQcA==',newton,orr,nettie,thompson
1939,a79f474b-b452-4f67-9413-cffba378fe9b,4e5c32a6-f1a5-4971-afd1-5814fe28a2f4,2020-07-04 15:45:43,classroom,04598c6c-f5bb-4392-b3f3-e5afed9b4012,b'LGkJ+C2C00wdkW259XPQcA==',verl,mayo,francis,jimenez
1940,a79f474b-b452-4f67-9413-cffba378fe9b,1b54a0a4-b5eb-4850-b8e8-91a412c34693,2020-10-09 15:50:38,computer_room,3a91c62d-0a10-4496-aca2-be930e9a2a42,b'Dtk+gt7syW6V06jMugqJbJ2G27VqMFpdHk+I+LTy40LzsHGRdFg+J2QUTcuSxQI9',verl,mayo,mitchell,shannon
1941,f33a5eef-61cc-49ae-8b8d-69d66d38e30b,1b54a0a4-b5eb-4850-b8e8-91a412c34693,2020-02-06 13:24:03,classroom,810e39c4-a735-48fb-8123-c670386d6850,b'J5PdTeBhxryY0gUYeenarw==',amy,vasquez,mitchell,shannon
1942,47ef1d9b-5168-46f5-a371-59326cdb20b2,3fc51749-aa6d-4930-94e0-d5eb5ef36515,2020-08-29 15:43:08,hallway,e009ff4c-a424-4831-969c-5e57b86e4b7a,b'xt/r+gLo+a+h5Hu3KMlcOS4Qpm83cQTbwByaoH4Sg1q6fQRz8Db10w==',macel,mendez,edward,daugherty
1943,8882ed08-bdd8-4d9a-8ecd-d23715ccbfa7,3fc51749-aa6d-4930-94e0-d5eb5ef36515,2020-11-04 11:53:25,corridor,56dff947-9bdf-45e7-98b1-9783a36562c0,b'bZRSS9ffBzbYX8BxejtD1XgDWkhvUZ+h',lee,ward,edward,daugherty
1944,47ef1d9b-5168-46f5-a371-59326cdb20b2,da58c7e1-df25-4a34-99af-6d9068317a15,2020-10-07 12:24:29,classroom,5796bc3e-7588-4d9b-8f72-57422e9f9c16,b'aT+6ytPHpCL5qr0Rs0LLWejLhbGatdXJV5ywgsbdoc4v1ZSh6GaVV99BcEnff3b+KUImMo2GLnrDvZSk8v80uCeFeMXqajErI/KcSuQT+yONbTvxFCBtBqebit0S4hLu+iuwzr9GyXqpNbArHdTftuzgt+ns7t5CKr8HLPy4DXks3VWG59bhzd24HAgYLbEPTBGuf/j9gMxDCGhnfsNJiubL9+r2WxF6jn+d2w+JxN8/EHzEMYmcnWgW7p2pzn2rc5XFbhtbuDk=',macel,mendez,rosella,morrow
1945,72f8ac4c-b14b-4d1a-b156-18eab6646037,da58c7e1-df25-4a34-99af-6d9068317a15,2020-01-13 15:19:11,hallway,59355da3-5780-4770-b878-9de3d74027b6,b'hiX9N45fVdovSLV0ZowQIA==',edd,navarro,rosella,morrow
1946,fb60065b-f0ef-4f50-9fec-b64d04821a09,7cdecb1d-e66f-4c02-8305-a20381427022,2020-01-25 16:32:45,classroom,0c2b14e8-1934-446b-ba04-1aed25f4ae37,b'qn/YQTZP6hg3t4cjZhzEFugABtZCS3z6MZVw2P1preg=',warren,costa,lela,farrell
1947,e029c1b4-c4a5-4bc8-bda1-ac051c4cf20d,b42e3c3e-27df-47d3-9083-4659a15da5dc,2020-08-27 15:39:35,hallway,24c3c15a-5313-483b-aa40-de73ab03b211,b'zk82kcIQuNYge91d1KTSQE5T5/e97CjGIcnE9PdXIr1a0twZLC1NUA==',clinton,mathews,verlyn,donaldson
1948,d6c9e78d-172f-4b4c-a6db-940b79dfb5b4,1a7b43a5-91dc-42c8-a992-7b9b8f175ad2,2020-01-10 16:25:19,classroom,80f06331-9a0b-4894-a0d8-79cc6a03841f,b'hiX9N45fVdovSLV0ZowQIA==',emil,bender,vern,jensen
1949,0fcd15e5-ead8-4319-836a-d5b8816c1b52,1a7b43a5-91dc-42c8-a992-7b9b8f175ad2,2020-08-08 11:08:51,skatepark,e060a73c-7770-4c92-93bb-3a266fe6a9d2,b'oAhIifJXkH2rNwqhLsZSvR35YnCGz1fNTfVDXMIL1yk=',hannah,owens,vern,jensen
1950,483985b5-58ce-4ce8-8e46-e660bf2f8265,8d3d554b-7917-4c42-8e32-6079ce985bba,2020-02-07 11:19:18,corridor,1deb9e59-db3d-4042-b8ee-59cbe0463eea,b'mWLStVTEtWnh0JF+anhfIQ==',bynum,page,cornelia,marshall
1951,37512f62-1ff1-4436-8d4d-c78b218887b1,59083d7b-bcd7-4315-ad4b-80e092e1ec07,2020-11-13 12:00:32,classroom,82244d17-0e90-40f9-8819-e00e35dec60e,b'wPcU5lOuTreo3/MUhcq856JDnhTL2bjl',maybelle,avalos,bennie,allison
1952,ed0f9a80-446b-4717-944e-4cb569eb1226,59083d7b-bcd7-4315-ad4b-80e092e1ec07,2020-08-26 13:53:37,skatepark,a3990ad3-4087-4f6f-bab8-40829a417894,b'vvDz0TLfHUVL186P3z8aBg==',loretta,lynch,bennie,allison
1953,a3d5d4fe-56f0-4321-b13d-7dee7f6ba014,28ee8dbc-c733-4cb5-a312-25d0fd804004,2020-07-16 14:53:43,classroom,39524a4d-ad8e-4c0f-ac07-97edce9e8cc9,b'bARJ8SpADEGygku/wLx/0w==',wilburn,austin,ira,yang
1954,1efb39d5-3b5c-4aa6-86c4-46727898057a,28ee8dbc-c733-4cb5-a312-25d0fd804004,2020-02-19 13:01:53,classroom,67666763-52a7-451c-8e16-c1d6d7391621,b'qyMd0ejTH95zlcVuG1u4OQ==',agatha,hensley,ira,yang
1955,c38fa78a-def5-48ed-a925-49279bfbe2ea,f2f49552-8a04-48b3-960d-37239c229580,2020-08-21 12:09:09,classroom,2a736e40-539a-4173-8306-56000c431c6e,b'jlYh765Le2SVcfeIcA9z/YxGtjobEcqnjPdoza4396VIZYJGeGeCTw==',isaac,rogers,catalina,weber
1956,68933521-f688-459e-8181-b14db658c838,f2f49552-8a04-48b3-960d-37239c229580,2020-07-02 09:13:06,classroom,cfa34b7d-8db0-40f3-af26-cdf76eab6d8d,b'2Tf49ZWnAW8=',edw,schmidt,catalina,weber
1957,77fa8867-93cc-4459-b3a1-0191f1fd27f8,f2f49552-8a04-48b3-960d-37239c229580,2020-10-12 11:57:28,computer_room,f81d79e5-b1a5-4010-8e84-6dcc94b1ee52,b'7oxqCdAoQgwdkW259XPQcA==',tom,weaver,catalina,weber
1958,e744b377-f5aa-482b-8e91-cd93ac38e5aa,f2f49552-8a04-48b3-960d-37239c229580,2020-04-17 09:24:50,cafeteria,a988742f-2ff8-44ce-b564-923364977cb7,b'jlYh765Le2RBYetvq9j4bw==',cornelius,lester,catalina,weber
1959,7156050b-3ecf-48c2-ac2e-483838a534d2,0bc83505-1890-4a33-b952-073b8dcd2ee0,2020-08-11 10:54:25,corridor,147cbf90-54ff-466b-8dd5-32b76b55fc15,b'+sS705meRtHA9d4tz81ZkwzDAZOqJHKK',oma,xiong,pink,frank
1960,1434cd4a-a64b-4ec1-a454-92ed99ded919,0bc83505-1890-4a33-b952-073b8dcd2ee0,2020-01-13 10:46:48,hallway,475261e9-529c-451b-ad30-8fac8d7946be,b'q+MFKRV2sRT6Kjk5n1iqJzWTMn3aWTxS',val,weaver,pink,frank
1961,77b39e29-303a-49cc-97b9-4dcdb162d42b,0bc83505-1890-4a33-b952-073b8dcd2ee0,2020-06-06 13:56:20,bathroom,a25d4f0b-742b-49f1-894f-94ee8683137a,b'9IF0QH1iMNvjhj62tGFoqQ==',hiram,casey,pink,frank
1962,ab50b927-4750-4ddd-95c4-9b24513a3af4,0bc83505-1890-4a33-b952-073b8dcd2ee0,2020-05-07 15:01:21,hallway,3bc68195-4f96-40ac-b5fe-71973d52e63e,b't9q3/E9rlx+fWZ1f0kPLlg==',hanna,bravo,pink,frank
1963,c57555de-1c90-4906-9b63-b8f2cfa897de,63e26349-bc53-4c5c-9116-d2ceec9aacf3,2020-10-29 13:24:42,corridor,c01968f4-f9cd-4718-af9a-676a31d6861e,b'RXcPt8aYPObqa2fARzWYu7UlTpvO7559c5XFbhtbuDk=',phoebe,villarreal,elias,cox
1964,dbd58d5f-2ed4-4d71-adb0-de44486e13dd,63e26349-bc53-4c5c-9116-d2ceec9aacf3,2020-09-29 10:28:31,hallway,49a15b95-0d91-46a6-b210-200df239fa5a,b'zk82kcIQuNYge91d1KTSQIDA/4jipkqTvIX5EaqyaY4HQGQlzdI6bvefTrHXv4j+',lucinda,bridges,elias,cox
1965,f4c0ffac-d5d9-4749-bf14-00c4c356f758,63e26349-bc53-4c5c-9116-d2ceec9aacf3,2020-09-19 10:22:22,hallway,ca6b8cc7-9534-43b2-838b-3e02ba3b74e7,b'e1MOcwHdtvv3TfWmjVeLYA==',lon,burgess,elias,cox
1966,c3a126f1-2158-466e-abd2-2021234eb2df,1daa8015-811d-4719-ab4e-f9589e93fd1c,2020-03-03 12:51:49,parking,427d2d12-9788-4a74-ae97-967d0b5479a3,b'ZJEylFFFJxVD+QoKdffZeQ==',diamond,alfaro,percy,shannon
1967,c3a126f1-2158-466e-abd2-2021234eb2df,58a34ca9-4117-4fc9-8c66-a2d4c171a600,2020-10-13 15:42:10,classroom,005ff792-61b1-4577-a35c-967c43405995,b'kwnmfkVMDkPlQtaaKtDDwQXkBN1sGCagT/M+/Wfb40LH3w0Fv/S5Fg==',diamond,alfaro,alvia,shepherd
1968,d3587873-9d4e-46cd-94d8-082d39e4b13b,58a34ca9-4117-4fc9-8c66-a2d4c171a600,2020-11-27 11:47:37,classroom,436589d1-3407-417a-9698-623c43a8eae4,b'SL4A9FZhJN5NjrBWY7xTlg==',guy,west,alvia,shepherd
1969,7f166c6e-d4cd-435f-9454-6c64dbe1605b,b9924920-8aab-432e-ae4e-98add63d8286,2020-10-09 09:20:46,classroom,4f552780-d131-4f9a-943b-57ee999c5851,b'Dtk+gt7syW6V06jMugqJbJ2G27VqMFpd9i1oPMBh5dy7mR5/2PHbm3Sx+Ryynay2',jess,lugo,adolf,jackson
1970,52415d57-eb8f-443b-871e-b73ad57b7585,b9924920-8aab-432e-ae4e-98add63d8286,2020-08-18 14:55:50,cafeteria,7270650a-afae-4935-b111-c1bde964ea0a,b'HA4FZBIOoBKgN65IUMGgPg==',amos,avila,adolf,jackson
1971,1f3fa14c-c336-4ae0-8ae7-38f1d414c718,473f24f1-68d3-4dee-8059-b8735e56d01f,2020-06-20 09:51:11,classroom,67b44fce-3600-4a02-ad6d-7aee50cf9110,b'nijG0oRaGJQ=',sylvia,knight,edmond,mccormick
1972,3947c779-6e79-47ea-bd2b-3f2acce96673,473f24f1-68d3-4dee-8059-b8735e56d01f,2020-07-15 13:11:13,hallway,15003108-d15a-423a-a64c-29c8362390dd,b'FaIbTMo/B6wT4gy0uj72Vg==',ardell,nguyen,edmond,mccormick
1973,1f3fa14c-c336-4ae0-8ae7-38f1d414c718,143ac5cc-4710-4d34-8bc4-a71b301813c1,2020-08-10 14:12:03,classroom,efa3d11b-6cdb-44f5-9d9d-29bd869a2820,b'K+80oACSGxCAnaBV3SetjQ==',sylvia,knight,willis,rios
1974,c69e0b2a-4e62-45fd-bfe7-da4a32a11cc6,143ac5cc-4710-4d34-8bc4-a71b301813c1,2020-07-25 10:34:37,classroom,1c0a3ff3-e9bb-46dd-ad3d-eeab0c577a27,b'jW8IFm0jc6IO1cqFY1jblnOVxW4bW7g5',isabella,booth,willis,rios
1975,95cf8b87-e302-41c4-8068-c9387d476071,c8ea429d-63d8-429a-965f-6a65cc2022d5,2020-10-21 11:18:22,classroom,db212990-5740-44fa-a709-9eadb4f1dc75,b'jRAETZfN1cpFBWWpgqoTwQ==',bert,schroeder,karl,stokes
1976,9bc65aa1-ebc2-43d4-89d4-ba9b5bffcdc3,b75f7a2f-6c5d-4978-9d6d-473a1cb00e45,2020-04-22 15:28:47,classroom,9f57a746-213d-4da2-b157-b571456ebdf8,b'j/bhR3RYQYcEIRdrlosKtw==',earnest,lynch,lavera,sharp
1977,271fe78e-abb2-4fce-bdf5-658198380993,b75f7a2f-6c5d-4978-9d6d-473a1cb00e45,2020-11-26 09:37:53,classroom,7058f746-5f4f-499f-badc-223df9d0c5b5,b'w98bOB5F/42rjpfTGuX49Q==',cato,cruz,lavera,sharp
1978,7d6dd7f7-ab9b-4991-a60a-b037bec45be8,41075e1b-b21d-4dd9-8952-516b85f07b8a,2020-11-16 14:01:42,cafeteria,e532c667-f9c5-4a4a-ab0c-291546ac1349,b'yaGF6VrHyyE=',larry,bradford,dillie,huerta
1979,1d0010d5-065b-49c7-a18f-22e12c5f7c35,41075e1b-b21d-4dd9-8952-516b85f07b8a,2020-02-21 13:58:03,classroom,f32c64b1-1de6-44ef-9f4f-4a40b4af9229,b'kSGtW6yuNvDYo1gJx8Onow==',janet,valentine,dillie,huerta
1980,d1c9b4f6-6906-4013-ae68-bc94a371d4d1,e35a5130-7d4f-44a4-bf5c-49be6d1fd6f0,2020-05-19 14:36:43,classroom,e01bf135-a5c5-47cc-b78b-d46ba696a166,b'6stU2clIGxfPiH6knt50XLBMvfnFqgCcR+WeCRhFmTU=',nathaniel,everett,marceline,ramos
1981,b2216061-bd62-4f44-b6f6-2a7ca79f7360,e35a5130-7d4f-44a4-bf5c-49be6d1fd6f0,2020-11-03 16:28:21,classroom,3bbd58ac-9ab1-4e6d-bdbb-5523a9828da6,b'CK4lA1PJ4bqPDbfAAPlx+A==',ester,gilmore,marceline,ramos
1982,789ccffb-bad8-41c7-b706-b983b5691450,bdd330d8-4717-4ca6-9f8e-0b3eccd33f29,2020-07-13 09:06:09,cafeteria,67e858a6-097b-45cc-9e24-fb5013702c37,b'm/Z/vIj+6xY=',luella,benitez,jarvis,tate
1983,f976695b-202f-48ae-8307-cacc29ae6c36,bdd330d8-4717-4ca6-9f8e-0b3eccd33f29,2020-02-03 14:16:04,bathroom,b177af97-60c3-4cfc-a51c-3a72c44d9ca5,b'iIuVBK1zrl7CPTG7nj2JRNtpAF4hlGyPPC0SYUkCTj0=',reuben,gibbs,jarvis,tate
1984,98ed93b3-0d8d-43e3-9fa1-cca09b7956e7,3143688a-596c-4764-94ff-75eee7a94bc2,2020-10-08 15:02:26,classroom,5494d51a-835d-47bb-a37b-3d403eedfbc0,b'+7Jk/8wuNq/PZYhr9r6YF6tq6Q00q52L',solomon,brennan,oliver,walls
1985,a5ba5aa7-0c5c-4be1-ab3b-e56108721d61,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-04-18 14:22:38,hallway,bb26929b-c0c8-4ce3-a08d-e2c8367ac558,b'B0T7d9Ejq5jmoBEO4EaFwg==',ole,cummings,salome,peck
1986,2b7a572e-2b51-4722-8124-5e613e20fcdc,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-01-29 09:37:07,cafeteria,33e75690-f675-4b03-97d9-ce0e9db83eac,b'xYmFCgLPm+NONl0oWXnUWg==',aaron,keller,salome,peck
1987,1bb3f33f-75ef-47d0-9f5e-34947e92260f,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-06-09 13:25:57,cafeteria,f7af3cee-fe08-414a-a455-a42e97ca00bc,b'0RdlRHpo2COpO5HP8wqy0A==',gurney,newman,salome,peck
1988,b7e7e928-3192-4aaa-b7bd-65ef28fc4bab,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-11-28 11:18:46,cafeteria,c28eb1ca-721d-4ff4-97e7-ac0a1e3b785b,b'P1pMBDoFHcKwy+NT43mJ6g==',melvin,mayo,salome,peck
1989,f7534e0a-2a2a-46c7-abac-2b5fad47e921,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-05-26 13:08:56,classroom,92454beb-a731-4ec8-b934-f53ea48cb3a8,b'kSGtW6yuNvDYo1gJx8Onow==',oren,madden,salome,peck
1990,394253fb-b16e-4b2a-8bbc-22067b90ff1d,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-09-29 13:47:08,bathroom,62b35777-08a5-4d24-b553-db30d01b0520,b'lR4S13LVWDRs99lNdjFRZQ==',sadie,kirk,salome,peck
1991,10a6f02b-8241-479c-8e58-49adc4722cfd,f1c34938-4e9e-4347-8a6d-17d8ed40eb74,2020-06-19 15:29:32,hallway,816af097-00aa-453f-8363-c4a9e8f7af75,b'M+btPsDeW240lKcZNGrbvUSMycsuM1DuT3WpBjhKOVlOpDM81yrvTg==',fronie,johnson,salome,peck
1992,f2c99168-d73c-4064-8671-5246e0318fb9,f29f113e-be63-478f-8701-83973130df7c,2020-06-03 14:43:33,classroom,5de493d5-c31f-4ea5-ad3b-1a8bd15b56da,b'US+bGT0fuzdiAdWVOPXzuw==',lavelle,harris,elma,craig
1993,c4e3158c-c9af-4435-85a0-6e8742de9c07,ed74774b-4e98-4f0c-84f2-a221918aa1c7,2020-03-18 14:04:04,library,d3109ce1-213b-4bed-8041-7da5a702349f,b'7XLX7hHL2SHE/RvjYW1/MR5e6bAdrdmx',kazuo,estes,abe,santiago
1994,9e75b0dd-c7f3-4cac-986e-4a5446e01b61,ed74774b-4e98-4f0c-84f2-a221918aa1c7,2020-05-01 15:38:07,corridor,dccb3f61-d67f-45fd-a3a4-517685c0ec81,b'9ZW7+X/hhfxtF2+H3u7Sa3OVxW4bW7g5',victor,house,abe,santiago
1995,c4e3158c-c9af-4435-85a0-6e8742de9c07,22107949-a8d8-4691-b592-d6b1ce2003dd,2020-06-19 14:55:07,cafeteria,b3224881-58f7-4942-90c3-f32865c0da78,b'ObTyXG9wzKHWIaKxIpaFh7HAolGJEhLaTeWx9Q8AhKUq3dISHFdpyA==',kazuo,estes,fannie,castillo
1996,b22d340f-243c-4f3b-9eb4-71d286651c94,22ae4671-fd7d-48bc-afaf-a001830f4c55,2020-02-26 10:58:51,cafeteria,da14b54c-6729-4df5-8403-85598de65242,b'jlYh765Le2SVcfeIcA9z/UGeed/wcJ4X01zcdpudoJHKiQUYjnaUOQ==',johnnie,walls,johnny,holmes
1997,9198db1c-b7e0-4e69-8c1b-48825fde6c79,22ae4671-fd7d-48bc-afaf-a001830f4c55,2020-01-03 15:06:51,classroom,88ea653e-57a8-471e-96b8-893eaff4ada6,b'FIkqGkfu1JhWzkcHB/wzxw==',avis,lyons,johnny,holmes
1998,ed44e120-3465-42bd-b2c1-041b8e566465,22ae4671-fd7d-48bc-afaf-a001830f4c55,2020-06-13 11:04:09,gym,30154360-54da-4dad-bf99-3760a9e3a7c4,b'wCERsd9OGy5dzDSsJFZjuWK42BRVMe/PPXRfvfj/NiSHV9+JgZIi6A==',fredrick,marshall,johnny,holmes
1999,c7141356-8730-4fcb-8ef1-e45bd859d349,22ae4671-fd7d-48bc-afaf-a001830f4c55,2020-08-19 09:38:45,classroom,42e90f77-f8de-4f15-b257-c22a5cec209a,b'6UdXBrZa8yVnzb584CL4hA==',artis,ashley,johnny,holmes
2000,e0bccbf8-95c4-4e66-bc8a-4bdf311a63cc,22ae4671-fd7d-48bc-afaf-a001830f4c55,2020-04-21 11:14:20,classroom,66833378-8ba6-40ba-8313-968729665cb4,b'6+nqcK5Efz1PlOiuel1plDp26MqcqRzr',delbert,combs,johnny,holmes
2001,21a5c43b-c3de-46c8-a523-efcdecd9758d,a02b6089-a3f8-41f6-b072-4053f796e138,2020-01-24 11:33:00,classroom,9c6c9c37-ad33-4a64-97ea-ecf5464a0e6b,b'o97BFk/PLdGhM0MlG1y3EZoxdVNAI4cpENg79k40kVPCqNFAFp8ZtC4WYmKOaJj1S7Xfdhp9uhKSW3dOT0uAkz2icI+5ZFejAS4tpR4y/XY=',addison,meyer,gerald,huerta
2002,141fcabd-3e35-4004-9cb4-02c043ceda3b,a02b6089-a3f8-41f6-b072-4053f796e138,2020-10-22 15:53:26,hallway,52820d29-7384-410a-b69c-ce4016922084,b'938GoeNKtnBjfMhu1oDUCw==',syble,patterson,gerald,huerta
2003,21a5c43b-c3de-46c8-a523-efcdecd9758d,d83637f0-4701-46af-813d-4b285bcf90f9,2020-09-14 11:39:33,hallway,ddb7d579-c9de-4db5-9b34-1656b267662a,b'7oxqCdAoQgwdkW259XPQcA==',addison,meyer,lela,alfaro
2004,97e04918-b3c8-4616-b904-4a4e261d49ae,3895624d-6dec-4edb-bff4-e575f69239d3,2020-10-05 12:16:06,classroom,813eb5dd-7c47-4abc-a9b2-15fdeee83796,b'bvRQpsPEaLJDSJqrGzmWig==',jerry,ward,marcus,xiong
2005,dd24d125-98ce-419d-b1a6-c2e4de469c53,3895624d-6dec-4edb-bff4-e575f69239d3,2020-10-26 09:47:52,classroom,f37eae50-591a-4014-9adb-0bd1d203d72e,b'LKWpLQKF35JgKIB1ERNBIAV+/Vfzh9QYtlzGWtvnjH+G/zrPXijojQ==',son,reese,marcus,xiong
2006,2af7c4aa-64d0-404d-b752-50d6ad42c924,d7cbf562-a9cd-44dd-aa96-c306bb635b49,2020-08-10 11:33:09,cafeteria,93667d49-f4fa-41fd-8518-695544eedbca,b'Er/c69IJ5yQ=',mina,pruitt,ava,liu
2007,702bea4e-7ead-40a4-b0dd-6998bf942973,d7cbf562-a9cd-44dd-aa96-c306bb635b49,2020-04-06 13:36:42,classroom,166e3dc6-7102-4eba-bce7-a1df32565063,b'vZatnwJsdKxd964/VxTUiPefTrHXv4j+',burr,liu,ava,liu
2008,28e893b5-843d-4388-9a78-6a8cd43ed53c,d7cbf562-a9cd-44dd-aa96-c306bb635b49,2020-01-27 10:21:34,cafeteria,98de0302-625a-4387-b853-ec4136890c18,b'MzSTqRGRUeQ=',columbus,perry,ava,liu
2009,f02edb69-f9b4-4e90-8fde-a01bad4965fd,d7cbf562-a9cd-44dd-aa96-c306bb635b49,2020-09-11 09:47:31,hallway,fec6bfed-2591-475d-a4b6-3327487c9bff,b'beCeO7xjpMgdkW259XPQcA==',mathilda,alexander,ava,liu
2010,6c010725-c0a7-466c-bfd1-1275f2697d01,87cd913d-72b6-4dcf-b6fd-9029f95ec70d,2020-02-11 15:41:54,classroom,91c6a905-fcab-4a5d-b96c-16be5643f386,b'pU5nwcBLFGCdrQxQVyVCPA==',anderson,liu,ozie,liu
2011,d8f5ca2d-f7d8-40aa-b8df-cc1a4bea2275,87cd913d-72b6-4dcf-b6fd-9029f95ec70d,2020-08-13 10:18:29,parking,0f6d7230-b79a-4714-bc00-f8a87fae0db5,b'Sl1Pk9TPC9Hv9KkJoM16zHOVxW4bW7g5',lauretta,terry,ozie,liu
2012,8b6051a7-4874-4d02-b1f8-6d633f37eb5c,87cd913d-72b6-4dcf-b6fd-9029f95ec70d,2020-11-23 09:09:18,classroom,d64ff4d9-0554-41b1-99ab-dc4acac43818,b'gMFb9ecJvYLKN1fzexCPvqT6dsdgRUOBxqoZgGCWMeQ=',aurelia,fitzpatrick,ozie,liu
2013,6c010725-c0a7-466c-bfd1-1275f2697d01,84d2ce9f-d599-4fc1-b3d7-3ea5b635aef3,2020-03-13 14:12:34,cafeteria,8866ad2c-3750-456b-8132-ca46bc8dd202,b'nAagAVu1HL9Uk0L68btXGA==',anderson,liu,velda,herring
2014,f84e77ed-1ace-4485-9de9-3e1f52bfbfac,84d2ce9f-d599-4fc1-b3d7-3ea5b635aef3,2020-11-20 10:06:17,bathroom,0bfc55dc-21e0-49f7-bda3-1236da91014d,b'sZ1P0Cvbh7UlBAm05LSvVw==',samantha,anderson,velda,herring
